time_s,hz
15.5108,278.599
15.5208,280.548
15.5308,280.748
15.5408,280.706
15.5508,280.423
15.5608,280.620
15.5708,280.680
15.5808,279.632
15.5908,274.802
15.8808,226.415
15.8908,224.901
15.9008,223.471
15.9108,221.296
15.9208,217.997
15.9308,216.077
15.9408,214.058
15.9508,211.649
15.9608,209.125
15.9708,207.978
15.9808,207.832
15.9908,207.804
16.0008,207.866
16.0108,207.856
16.0208,207.863
16.0308,207.909
16.0408,207.846
16.0508,207.740
16.0608,207.762
16.0708,207.462
16.0808,207.452
16.0908,207.155
16.1008,207.636
16.1108,207.370
16.1208,207.990
16.1308,208.830
16.1408,208.057
16.1508,208.661
16.1608,208.398
16.1708,208.215
16.1808,208.004
16.1908,207.847
16.2008,207.846
16.2108,207.991
16.2208,207.916
16.2308,207.847
16.2408,207.979
16.2508,207.715
16.2608,207.288
16.2708,207.679
16.2808,207.721
16.2908,207.764
16.3008,208.001
16.3108,207.947
16.3208,207.496
16.3308,207.330
16.3408,207.601
16.3508,207.633
16.3608,207.949
16.3708,208.372
16.3808,207.893
16.3908,207.655
16.4008,207.729
16.4108,207.811
16.4208,209.894
16.4308,210.597
16.4408,210.609
16.4508,210.514
16.4608,210.488
16.4708,210.422
16.4808,210.291
16.4908,211.177
16.5008,210.957
16.5108,210.431
16.5208,209.661
16.5308,207.769
16.5408,207.304
16.5508,207.473
17.1608,123.196
17.1708,123.138
17.1808,125.490
17.1908,126.003
17.2008,125.346
17.2108,123.490
17.2208,122.502
17.2608,372.149
17.2708,372.013
17.2808,371.993
17.2908,371.750
17.3008,371.931
17.3108,371.920
17.3208,371.632
17.3308,371.883
17.3408,372.070
17.3508,372.104
17.3608,372.075
17.3708,372.129
17.3808,372.052
17.3908,372.055
17.4008,372.378
17.4108,372.288
17.4208,372.106
17.4308,372.099
17.4408,372.094
17.4508,372.074
17.4608,372.029
17.4708,372.066
17.4808,372.000
17.4908,371.919
17.5008,372.034
17.5108,371.798
17.5208,371.670
17.5308,372.052
17.5408,371.823
17.5508,371.771
17.5608,372.087
17.5708,371.948
17.5808,372.060
17.5908,372.116
17.6008,372.092
17.6108,372.122
17.6208,371.934
17.6308,371.132
17.6408,371.674
17.6508,372.015
17.6608,371.260
17.6708,371.374
17.6808,372.166
17.6908,374.163
17.7008,379.663
17.7108,381.006
17.7208,380.659
17.7308,380.611
17.7408,380.871
17.7508,380.775
17.7608,377.972
18.2008,339.442
18.2108,343.490
18.2208,340.102
18.2308,336.234
18.2408,332.857
18.2508,329.835
18.2608,326.288
18.2708,322.736
18.2808,319.111
18.2908,315.704
18.3008,312.254
18.3108,308.385
18.3208,305.180
18.3308,301.606
18.3408,298.196
18.3508,295.108
18.3608,291.359
18.3708,287.725
18.3808,284.003
18.3908,281.096
18.4008,280.715
18.4108,280.960
18.4208,280.866
18.4308,280.483
18.4408,280.377
18.4508,280.396
18.4608,280.433
18.4708,280.802
18.4808,280.888
18.4908,281.321
18.5008,281.249
18.5108,281.351
18.5208,280.650
18.5308,280.777
18.5408,281.516
18.5508,281.328
18.5608,281.440
18.5708,280.982
18.5808,281.208
18.5908,280.661
18.6008,280.525
18.6108,280.062
18.6208,280.378
18.6308,280.655
18.6408,280.733
18.6508,280.865
18.6608,280.688
18.6708,280.646
18.6808,280.918
18.6908,280.897
18.7008,281.277
18.7108,280.482
18.7208,280.026
18.7308,280.585
18.7408,280.761
18.7508,280.858
18.7608,280.677
18.7708,280.016
18.7808,280.367
18.7908,280.307
18.8008,280.300
18.8108,280.876
18.8208,280.871
18.8308,279.474
18.8408,279.726
18.8508,280.046
18.8608,282.589
18.8708,271.831
19.2608,312.528
19.2708,314.007
19.2808,317.819
19.2908,320.175
19.3008,323.350
19.3108,326.841
19.3208,329.519
19.3308,332.995
19.3408,335.607
19.3508,339.859
19.3608,341.534
19.3708,345.459
19.3808,347.621
19.3908,352.123
19.4008,355.445
19.4108,357.578
19.4208,362.515
19.4308,363.461
19.4408,367.320
19.4508,371.455
19.4608,372.077
19.4708,372.092
19.4808,372.188
19.4908,372.345
19.5008,372.143
19.5108,371.706
19.5208,371.685
19.5308,372.194
19.5408,372.281
19.5508,372.662
19.5608,372.723
19.5708,371.551
19.5808,372.092
19.5908,372.108
19.6008,372.048
19.6108,372.110
19.6208,372.079
19.6308,371.972
19.6408,371.748
19.6508,372.057
19.6608,372.405
19.6708,372.232
19.6808,372.267
19.6908,372.024
19.7008,371.986
19.7108,372.093
19.7208,372.382
19.7308,372.244
19.7408,372.652
19.7508,372.431
19.7608,373.058
19.7708,372.728
19.7808,372.681
19.7908,372.331
19.8008,372.060
19.8108,371.968
19.8208,372.409
19.8308,372.351
19.8408,372.882
19.8508,372.831
19.8608,372.653
19.8708,372.580
19.8808,372.155
19.8908,372.371
19.9008,372.215
19.9108,372.094
19.9208,372.248
19.9308,372.708
19.9408,372.458
19.9508,375.218
19.9608,380.753
19.9708,381.476
19.9808,380.958
19.9908,380.895
20.0008,380.984
20.0108,380.549
20.0208,374.957
20.0308,371.702
20.0408,370.612
20.0508,371.804
20.0608,372.070
20.0708,372.322
20.0808,377.195
20.0908,380.846
20.1008,379.562
20.1108,373.620
20.1208,371.747
20.1308,372.070
20.1408,371.925
20.1508,371.186
20.1608,371.700
20.1708,372.077
20.1808,371.896
20.1908,371.914
20.2008,372.019
20.2108,372.070
20.2208,371.628
20.2308,371.532
20.8308,222.334
20.8408,222.714
20.8508,223.995
20.9008,222.017
20.9108,221.757
20.9208,219.267
20.9308,218.608
20.9408,219.159
20.9508,220.296
20.9608,222.948
20.9708,222.974
20.9808,223.782
20.9908,224.267
21.0008,222.532
21.0108,221.467
21.0208,219.492
21.0308,218.836
21.0408,219.146
21.0508,220.397
21.0608,221.923
21.0708,222.280
21.0808,224.035
21.0908,223.994
21.1008,222.306
21.1108,221.460
21.1208,219.637
21.1308,219.064
21.1408,218.839
21.1508,220.510
21.1608,222.075
21.1708,222.930
21.1808,224.810
21.1908,224.803
21.2008,223.075
21.2108,221.688
21.2208,219.600
21.2308,219.239
21.2408,219.999
21.2508,221.141
21.2608,222.106
21.2708,222.603
21.2808,224.988
21.2908,224.838
21.3008,222.676
21.3108,221.663
21.3208,219.911
21.3308,219.203
21.3408,219.087
21.3508,218.583
21.3608,219.033
21.3708,219.193
21.3808,219.553
21.3908,219.459
21.4008,219.182
21.4108,219.093
21.4208,218.859
21.4308,219.165
21.4408,220.514
21.4508,221.890
21.4608,221.982
21.4708,222.222
21.4808,222.243
21.4908,222.380
21.5008,222.300
21.5108,222.223
21.5208,222.170
21.5308,222.103
21.5408,222.222
21.5508,222.241
21.5608,222.347
21.5708,222.677
21.6708,230.130
21.6808,232.348
21.6908,234.524
21.7008,236.501
21.7108,238.649
21.7208,240.581
21.7308,242.841
21.7408,245.169
21.7508,247.340
21.7608,249.626
21.7708,251.305
21.7808,253.858
21.7908,256.518
21.8008,258.599
21.8108,260.848
21.8208,263.048
21.8308,265.588
21.8408,266.721
21.8508,269.301
21.8608,271.064
21.8708,272.900
21.8808,275.802
21.8908,277.677
21.9008,280.292
21.9108,281.075
21.9208,280.726
21.9308,280.824
21.9408,280.832
21.9508,280.589
21.9608,280.729
21.9708,280.695
21.9808,280.633
21.9908,281.131
22.0008,281.350
22.0108,280.756
22.0208,281.236
22.0308,281.445
22.0408,280.794
22.0508,280.823
22.0608,280.772
22.0708,280.710
22.0808,280.141
22.0908,280.556
22.1008,280.988
22.1108,281.168
22.1208,280.742
22.1308,281.360
22.1408,281.959
22.1508,280.857
22.1608,281.504
22.1708,281.433
22.1808,280.767
22.1908,281.288
22.2008,281.046
22.2108,280.742
22.2208,281.065
22.2308,280.805
22.2408,280.818
22.2508,281.206
22.2608,280.794
22.2708,280.846
22.2808,281.059
22.2908,280.731
22.3008,280.734
22.3108,280.583
22.3208,280.660
22.3308,280.669
