time_s,hz
11.8937,250.304
11.9037,252.558
11.9137,253.904
11.9237,253.287
11.9337,250.800
11.9437,250.005
11.9537,249.616
11.9637,247.376
11.9737,246.205
11.9837,246.153
11.9937,246.099
12.0037,246.672
12.0137,249.018
12.0237,249.980
12.0337,250.327
12.0437,251.863
12.0537,250.974
12.0637,249.961
12.0737,249.185
12.0837,246.894
12.0937,246.215
12.1037,246.161
12.1137,246.374
12.1237,248.201
12.1337,249.974
12.1437,250.101
12.1537,250.719
12.1637,251.944
12.1737,250.611
12.1837,250.109
12.1937,249.361
12.2037,247.087
12.2137,246.228
12.2237,246.251
12.2337,246.401
12.2437,247.955
12.2537,249.894
12.2637,250.482
12.2737,252.033
12.2837,250.969
12.2937,250.006
12.3037,249.875
12.3137,248.360
12.3237,246.437
12.3337,246.143
12.3437,246.094
12.3537,246.208
12.3637,246.244
12.3737,246.206
12.3837,246.321
12.3937,246.270
12.4037,246.267
12.4137,246.243
12.4237,246.221
12.4337,246.120
12.4437,246.319
12.4537,248.156
12.4637,249.944
12.4737,250.068
12.4837,250.147
12.4937,250.137
12.5037,250.103
12.5137,250.088
12.5237,250.052
12.5337,250.081
12.5437,250.204
12.5537,250.196
12.5637,249.734
12.5737,248.298
12.6337,250.174
12.6437,249.203
12.6537,249.612
12.6637,249.843
12.6737,250.306
12.6837,249.967
12.6937,249.853
12.7037,249.909
12.7137,249.954
12.7237,249.930
12.7337,249.938
12.7437,249.927
12.7537,249.886
12.7637,250.046
12.7737,250.143
12.7837,250.093
12.7937,250.105
12.8037,250.086
12.8137,250.049
12.8237,250.025
12.8337,250.042
12.8437,250.092
12.8537,250.074
12.8637,250.064
12.8737,250.069
12.8837,250.073
12.8937,250.046
12.9037,250.039
12.9137,250.000
12.9237,249.996
12.9337,249.986
12.9437,249.990
12.9537,249.957
12.9637,249.952
12.9737,249.962
12.9837,249.978
12.9937,250.014
13.0037,250.006
13.0137,250.117
13.0237,250.132
13.0337,250.131
13.0437,250.031
13.0537,249.997
13.0637,250.052
13.0737,249.845
13.0837,249.864
13.0937,249.995
13.1037,250.064
13.1137,250.103
13.1237,249.920
13.1337,250.059
13.1437,250.243
13.1537,250.220
13.1637,250.144
13.1737,250.059
13.1837,250.015
13.1937,249.843
13.2037,249.885
13.2137,250.184
13.2237,250.069
13.2337,250.048
13.2437,249.986
13.2537,250.009
13.2637,250.243
13.2737,249.937
13.2837,249.680
13.2937,249.811
13.3037,249.791
13.3137,249.406
13.3237,249.436
13.3337,249.590
13.3437,249.906
13.3537,249.737
13.3637,249.908
13.3737,250.035
13.3837,250.150
14.1537,249.762
14.1637,249.827
14.1737,250.075
14.1837,250.008
14.1937,250.039
14.2037,250.006
14.2137,250.038
14.2237,249.985
14.2337,250.011
14.2437,249.982
14.2537,249.995
14.2637,249.988
14.2737,249.968
14.2837,249.916
14.2937,249.957
14.3037,250.039
14.3137,251.645
14.3237,253.699
14.3337,253.760
14.3437,251.622
14.3537,250.076
14.3637,249.895
14.3737,248.271
14.3837,246.352
14.3937,246.164
14.4037,246.119
14.4137,246.266
14.4237,248.182
14.4337,249.870
14.4437,250.078
14.4537,251.388
14.4637,251.591
14.4737,250.097
14.4837,249.927
14.4937,248.615
14.5037,246.552
14.5137,246.166
14.5237,246.180
14.5337,246.664
14.5437,248.847
14.5537,250.066
14.5637,250.335
14.5737,251.738
14.5837,251.164
14.5937,250.147
14.6037,249.837
14.6137,247.839
14.6237,246.308
14.6337,246.228
14.6437,246.314
14.6537,247.157
14.6637,249.486
14.6737,250.107
14.6837,250.793
14.6937,252.022
14.7037,250.468
14.7137,249.974
14.7237,249.146
14.7337,246.840
14.7437,246.201
14.7537,246.081
14.7637,246.166
14.7737,246.256
14.7837,246.194
14.7937,246.232
14.8037,246.320
14.8137,246.299
14.8237,246.250
14.8337,246.241
14.8437,246.148
14.8537,246.142
14.8637,246.603
14.8737,248.889
14.8837,250.038
14.8937,250.133
14.9037,250.120
14.9137,250.148
14.9237,250.076
14.9337,250.047
14.9437,250.108
14.9537,250.108
14.9637,250.227
14.9737,250.015
14.9837,248.951
14.9937,246.945
15.0637,250.006
15.0737,250.307
15.0837,251.355
15.0937,253.506
15.1037,255.261
15.1137,257.785
15.1237,260.934
15.1337,262.414
15.1437,264.968
15.1537,267.573
15.1637,270.367
15.1737,271.851
15.1837,274.088
15.1937,276.010
15.2037,277.912
15.2137,280.377
15.2237,281.833
15.2337,284.815
15.2437,286.263
15.2537,289.686
15.2637,291.146
15.2737,292.947
15.2837,295.768
15.2937,296.351
15.3037,299.757
15.3137,301.912
15.3237,303.198
15.3337,306.524
15.3437,307.685
15.3537,310.761
15.3637,313.602
15.3737,314.143
15.3837,317.379
15.3937,319.807
15.4037,320.564
15.4137,324.611
15.4237,326.606
15.4337,327.127
15.4437,330.743
15.4537,333.360
15.4637,333.361
15.4737,333.369
15.4837,333.388
15.4937,333.372
15.5037,333.362
15.5137,333.465
15.5237,333.379
15.5337,333.461
15.5437,333.276
15.5537,333.322
15.5637,333.242
15.5737,333.365
15.5837,333.337
15.5937,333.317
15.6037,333.380
15.6137,333.399
15.6237,333.401
15.6337,334.868
15.6437,339.212
15.6537,340.398
15.6637,338.337
15.6737,334.117
15.6837,333.348
15.6937,333.366
15.7037,332.082
15.7137,327.869
15.7237,327.315
15.7337,331.304
15.7437,333.347
15.7537,333.356
15.7637,333.733
15.7737,337.252
15.7837,336.982
15.7937,333.631
15.8037,333.349
15.8137,333.327
15.8237,331.250
15.8337,327.198
15.8437,326.589
15.8537,326.601
15.8637,326.898
15.8737,330.365
15.8837,333.287
15.8937,333.355
16.3037,235.899
16.3137,235.035
16.3237,231.154
16.3337,227.753
16.3437,223.881
16.3537,222.226
16.3637,222.213
16.3737,222.106
16.3837,222.048
16.3937,221.885
16.4037,222.196
16.4137,222.239
16.4237,222.165
16.4337,222.070
16.4437,221.962
16.4537,222.243
16.4637,222.173
16.4737,222.003
16.4837,222.050
16.4937,222.003
16.5037,222.093
16.5137,222.111
16.5237,222.127
16.5337,222.173
16.5437,222.189
16.5537,222.162
16.5637,222.114
16.5737,222.119
16.5837,222.119
16.5937,222.343
16.6037,222.139
16.6137,221.939
16.6237,222.188
16.6337,222.234
16.6437,222.232
16.6537,222.025
16.6637,222.100
16.6737,222.264
16.6837,222.205
16.6937,222.207
16.7037,222.215
16.7137,222.144
16.7237,222.074
16.7337,222.158
16.7437,222.274
16.7537,222.397
16.7637,222.240
16.7737,222.107
16.7837,222.102
16.7937,222.196
16.8037,222.148
16.8137,222.113
16.8237,222.120
16.8337,222.171
16.8437,222.932
16.8537,224.884
16.8637,225.400
16.8737,224.953
16.8837,223.055
16.8937,222.048
16.9037,220.468
16.9137,219.240
16.9237,219.296
16.9337,220.727
16.9437,222.346
16.9537,224.104
16.9637,224.163
16.9737,222.469
16.9837,221.588
16.9937,219.750
17.0037,219.189
17.0137,219.181
17.0237,219.187
17.0337,219.166
17.0437,219.209
17.0537,219.224
17.0637,220.251
17.0737,221.924
17.0837,222.220
17.0937,222.259
17.1037,222.251
17.1137,222.324
17.1237,223.307
17.5637,245.581
17.5737,246.037
17.5837,246.267
17.5937,247.600
17.6037,249.704
17.6137,250.004
17.6237,250.041
17.6337,249.989
17.6437,250.006
17.6537,250.008
17.6637,249.964
17.6737,250.009
17.6837,249.976
17.6937,249.942
17.7037,249.930
17.7137,249.961
17.7237,250.437
17.7337,252.799
17.7437,253.833
17.7537,252.181
17.7637,250.164
17.7737,249.991
17.7837,249.490
17.7937,247.163
17.8037,246.183
17.8137,246.129
17.8237,246.172
17.8337,247.771
17.8437,249.760
17.8537,249.998
17.8637,250.425
17.8737,251.844
17.8837,250.781
17.8937,249.971
17.9037,248.976
17.9137,246.748
17.9237,246.176
17.9337,246.172
17.9437,246.491
17.9537,248.457
17.9637,250.022
17.9737,250.229
17.9837,251.712
17.9937,252.356
18.0037,250.401
18.0137,250.091
18.0237,249.161
18.0337,246.776
18.0437,246.199
18.0537,246.259
18.0637,246.460
18.0737,248.233
18.0837,249.965
18.0937,250.621
18.1037,252.086
18.1137,250.745
18.1237,249.997
18.1337,249.788
18.1437,248.165
18.1537,246.355
18.1637,246.085
18.1737,246.148
18.1837,246.253
18.1937,246.202
18.2037,246.219
18.2137,246.309
18.2237,246.263
18.2337,246.266
18.2437,246.243
18.2537,246.211
18.2637,246.117
18.2737,246.408
18.2837,248.442
18.2937,249.976
18.3037,250.118
18.3137,250.122
18.3237,250.158
18.3337,250.071
18.3437,250.058
18.3537,250.104
18.3637,250.080
18.3737,250.250
18.3837,250.082
18.3937,249.635
18.4037,248.115
18.9237,249.808
18.9337,250.400
18.9437,250.304
18.9537,250.093
18.9637,249.977
18.9737,249.850
18.9837,249.863
18.9937,249.904
19.0037,249.808
19.0137,249.691
19.0237,249.748
19.0337,249.871
19.0437,249.986
19.0537,251.380
19.0637,253.604
19.0737,252.723
19.0837,250.583
19.0937,250.092
19.1037,249.393
19.1137,246.864
19.1237,246.039
19.1337,246.173
19.1437,246.332
19.1537,247.942
19.1637,249.716
19.1737,250.118
19.1837,251.228
19.1937,251.742
19.2037,250.160
19.2137,249.920
19.2237,248.548
19.2337,246.450
19.2437,246.388
19.2537,245.923
19.2637,245.962
19.2737,246.151
19.2837,246.137
19.2937,246.088
19.3037,246.106
19.3137,246.245
19.3237,246.469
19.3337,248.402
19.3437,249.815
19.3537,249.850
19.3637,250.007
19.3737,250.248
19.3837,250.067
19.3937,249.230
19.4037,246.596
19.5337,88.877
19.5437,88.883
19.9937,222.471
20.0037,222.134
20.0137,222.220
20.0237,222.295
20.0337,222.326
20.0437,222.252
20.0537,222.252
20.0637,222.239
20.0737,222.219
20.0837,222.196
20.0937,222.220
20.1037,223.063
20.1137,225.008
20.1237,225.347
20.1337,225.342
20.1437,224.519
20.1537,222.552
20.1637,221.765
20.1737,219.810
20.1837,219.123
20.1937,219.168
20.2037,220.102
20.2137,221.920
20.2237,222.909
20.2337,224.750
20.2437,223.443
20.2537,222.267
20.2637,220.881
20.2737,219.321
20.2837,219.170
20.2937,219.432
20.3037,221.180
20.3137,222.672
20.3237,224.469
20.3337,223.462
20.3437,222.193
20.3537,221.728
20.3637,219.880
20.3737,219.117
20.3837,219.096
20.3937,219.125
20.4037,219.211
20.4137,219.177
20.4237,219.072
20.4337,218.991
20.4437,219.004
20.4537,220.122
20.4637,221.917
20.4737,222.206
20.4837,222.054
20.4937,220.452
20.5037,219.208
20.5137,219.105
20.5237,217.674
20.5337,215.107
